review_id,product_id,rating,review_text,sentiment,return_reason
REV-8508,PRD-7281,3,Review content for product PRD-7281. Overall rating 3/5.,Neutral,Delayed Delivery
REV-8509,PRD-6652,4,Review content for product PRD-6652. Overall rating 4/5.,Positive,None
REV-8510,PRD-6524,5,Review content for product PRD-6524. Overall rating 5/5.,Positive,None
REV-8511,PRD-6635,5,Review content for product PRD-6635. Overall rating 5/5.,Positive,None
REV-8512,PRD-7133,5,Review content for product PRD-7133. Overall rating 5/5.,Positive,None
REV-8513,PRD-5880,4,Review content for product PRD-5880. Overall rating 4/5.,Positive,None
REV-8514,PRD-6436,4,Review content for product PRD-6436. Overall rating 4/5.,Positive,None
REV-8515,PRD-5864,5,Review content for product PRD-5864. Overall rating 5/5.,Positive,None
REV-8516,PRD-7147,5,Review content for product PRD-7147. Overall rating 5/5.,Positive,None
REV-8517,PRD-5418,5,Review content for product PRD-5418. Overall rating 5/5.,Positive,None
REV-8518,PRD-5353,4,Review content for product PRD-5353. Overall rating 4/5.,Positive,None
REV-8519,PRD-6157,5,Review content for product PRD-6157. Overall rating 5/5.,Positive,None
REV-8520,PRD-6930,5,Review content for product PRD-6930. Overall rating 5/5.,Positive,None
REV-8521,PRD-5797,5,Review content for product PRD-5797. Overall rating 5/5.,Positive,None
REV-8522,PRD-6444,5,Review content for product PRD-6444. Overall rating 5/5.,Positive,None
REV-8523,PRD-6056,2,Review content for product PRD-6056. Overall rating 2/5.,Negative,Fabric Defect
REV-8524,PRD-7215,3,Review content for product PRD-7215. Overall rating 3/5.,Neutral,Color Mismatch
REV-8525,PRD-5683,4,Review content for product PRD-5683. Overall rating 4/5.,Positive,None
REV-8526,PRD-7114,4,Review content for product PRD-7114. Overall rating 4/5.,Positive,None
REV-8527,PRD-6555,4,Review content for product PRD-6555. Overall rating 4/5.,Positive,None
REV-8528,PRD-5857,3,Review content for product PRD-5857. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8529,PRD-7210,5,Review content for product PRD-7210. Overall rating 5/5.,Positive,None
REV-8530,PRD-5891,5,Review content for product PRD-5891. Overall rating 5/5.,Positive,None
REV-8531,PRD-5533,4,Review content for product PRD-5533. Overall rating 4/5.,Positive,None
REV-8532,PRD-7491,5,Review content for product PRD-7491. Overall rating 5/5.,Positive,None
REV-8533,PRD-5899,5,Review content for product PRD-5899. Overall rating 5/5.,Positive,None
REV-8534,PRD-6183,5,Review content for product PRD-6183. Overall rating 5/5.,Positive,None
REV-8535,PRD-5801,4,Review content for product PRD-5801. Overall rating 4/5.,Positive,None
REV-8536,PRD-6787,4,Review content for product PRD-6787. Overall rating 4/5.,Positive,None
REV-8537,PRD-5006,5,Review content for product PRD-5006. Overall rating 5/5.,Positive,None
REV-8538,PRD-7189,4,Review content for product PRD-7189. Overall rating 4/5.,Positive,None
REV-8539,PRD-6554,3,Review content for product PRD-6554. Overall rating 3/5.,Neutral,Color Mismatch
REV-8540,PRD-7423,5,Review content for product PRD-7423. Overall rating 5/5.,Positive,None
REV-8541,PRD-5619,4,Review content for product PRD-5619. Overall rating 4/5.,Positive,None
REV-8542,PRD-6630,5,Review content for product PRD-6630. Overall rating 5/5.,Positive,None
REV-8543,PRD-6047,2,Review content for product PRD-6047. Overall rating 2/5.,Negative,Fit Size Issue
REV-8544,PRD-6915,4,Review content for product PRD-6915. Overall rating 4/5.,Positive,None
REV-8545,PRD-5565,5,Review content for product PRD-5565. Overall rating 5/5.,Positive,None
REV-8546,PRD-5981,4,Review content for product PRD-5981. Overall rating 4/5.,Positive,None
REV-8547,PRD-7276,2,Review content for product PRD-7276. Overall rating 2/5.,Negative,Damaged Packaging
REV-8548,PRD-6960,4,Review content for product PRD-6960. Overall rating 4/5.,Positive,None
REV-8549,PRD-7332,5,Review content for product PRD-7332. Overall rating 5/5.,Positive,None
REV-8550,PRD-6581,1,Review content for product PRD-6581. Overall rating 1/5.,Negative,Damaged Packaging
REV-8551,PRD-6415,5,Review content for product PRD-6415. Overall rating 5/5.,Positive,None
REV-8552,PRD-6959,5,Review content for product PRD-6959. Overall rating 5/5.,Positive,None
REV-8553,PRD-5705,4,Review content for product PRD-5705. Overall rating 4/5.,Positive,None
REV-8554,PRD-6350,5,Review content for product PRD-6350. Overall rating 5/5.,Positive,None
REV-8555,PRD-5487,4,Review content for product PRD-5487. Overall rating 4/5.,Positive,None
REV-8556,PRD-6535,5,Review content for product PRD-6535. Overall rating 5/5.,Positive,None
REV-8557,PRD-5991,5,Review content for product PRD-5991. Overall rating 5/5.,Positive,None
REV-8558,PRD-7302,2,Review content for product PRD-7302. Overall rating 2/5.,Negative,None
REV-8559,PRD-5889,5,Review content for product PRD-5889. Overall rating 5/5.,Positive,None
REV-8560,PRD-6634,5,Review content for product PRD-6634. Overall rating 5/5.,Positive,None
REV-8561,PRD-6272,5,Review content for product PRD-6272. Overall rating 5/5.,Positive,None
REV-8562,PRD-6890,4,Review content for product PRD-6890. Overall rating 4/5.,Positive,None
REV-8563,PRD-6261,3,Review content for product PRD-6261. Overall rating 3/5.,Neutral,None
REV-8564,PRD-5394,5,Review content for product PRD-5394. Overall rating 5/5.,Positive,None
REV-8565,PRD-5304,3,Review content for product PRD-5304. Overall rating 3/5.,Neutral,Fabric Defect
REV-8566,PRD-6310,4,Review content for product PRD-6310. Overall rating 4/5.,Positive,None
REV-8567,PRD-6208,5,Review content for product PRD-6208. Overall rating 5/5.,Positive,None
REV-8568,PRD-6247,5,Review content for product PRD-6247. Overall rating 5/5.,Positive,None
REV-8569,PRD-6510,3,Review content for product PRD-6510. Overall rating 3/5.,Neutral,Fit Size Issue
REV-8570,PRD-6181,5,Review content for product PRD-6181. Overall rating 5/5.,Positive,None
REV-8571,PRD-6957,4,Review content for product PRD-6957. Overall rating 4/5.,Positive,None
REV-8572,PRD-6060,5,Review content for product PRD-6060. Overall rating 5/5.,Positive,None
REV-8573,PRD-5867,4,Review content for product PRD-5867. Overall rating 4/5.,Positive,None
REV-8574,PRD-5888,5,Review content for product PRD-5888. Overall rating 5/5.,Positive,None
REV-8575,PRD-5228,4,Review content for product PRD-5228. Overall rating 4/5.,Positive,None
REV-8576,PRD-5498,1,Review content for product PRD-5498. Overall rating 1/5.,Negative,Fit Size Issue
REV-8577,PRD-5974,5,Review content for product PRD-5974. Overall rating 5/5.,Positive,None
REV-8578,PRD-6910,5,Review content for product PRD-6910. Overall rating 5/5.,Positive,None
REV-8579,PRD-6948,2,Review content for product PRD-6948. Overall rating 2/5.,Negative,Delayed Delivery
REV-8580,PRD-6500,5,Review content for product PRD-6500. Overall rating 5/5.,Positive,None
REV-8581,PRD-7261,5,Review content for product PRD-7261. Overall rating 5/5.,Positive,None
REV-8582,PRD-5553,5,Review content for product PRD-5553. Overall rating 5/5.,Positive,None
REV-8583,PRD-6520,4,Review content for product PRD-6520. Overall rating 4/5.,Positive,None
REV-8584,PRD-7093,3,Review content for product PRD-7093. Overall rating 3/5.,Neutral,None
REV-8585,PRD-7007,5,Review content for product PRD-7007. Overall rating 5/5.,Positive,None
REV-8586,PRD-5892,5,Review content for product PRD-5892. Overall rating 5/5.,Positive,None
REV-8587,PRD-5138,5,Review content for product PRD-5138. Overall rating 5/5.,Positive,None
REV-8588,PRD-5294,4,Review content for product PRD-5294. Overall rating 4/5.,Positive,None
REV-8589,PRD-5035,5,Review content for product PRD-5035. Overall rating 5/5.,Positive,None
REV-8590,PRD-5866,1,Review content for product PRD-5866. Overall rating 1/5.,Negative,Fit Size Issue
REV-8591,PRD-6110,5,Review content for product PRD-6110. Overall rating 5/5.,Positive,None
REV-8592,PRD-6804,5,Review content for product PRD-6804. Overall rating 5/5.,Positive,None
REV-8593,PRD-7442,4,Review content for product PRD-7442. Overall rating 4/5.,Positive,None
REV-8594,PRD-5340,4,Review content for product PRD-5340. Overall rating 4/5.,Positive,None
REV-8595,PRD-6790,5,Review content for product PRD-6790. Overall rating 5/5.,Positive,None
REV-8596,PRD-5924,4,Review content for product PRD-5924. Overall rating 4/5.,Positive,None
REV-8597,PRD-6865,4,Review content for product PRD-6865. Overall rating 4/5.,Positive,None
REV-8598,PRD-6190,5,Review content for product PRD-6190. Overall rating 5/5.,Positive,None
REV-8599,PRD-5381,3,Review content for product PRD-5381. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8600,PRD-5746,5,Review content for product PRD-5746. Overall rating 5/5.,Positive,None
REV-8601,PRD-5861,5,Review content for product PRD-5861. Overall rating 5/5.,Positive,None
REV-8602,PRD-6406,1,Review content for product PRD-6406. Overall rating 1/5.,Negative,None
REV-8603,PRD-5180,1,Review content for product PRD-5180. Overall rating 1/5.,Negative,Fit Size Issue
REV-8604,PRD-6790,5,Review content for product PRD-6790. Overall rating 5/5.,Positive,None
REV-8605,PRD-5580,5,Review content for product PRD-5580. Overall rating 5/5.,Positive,None
REV-8606,PRD-6507,5,Review content for product PRD-6507. Overall rating 5/5.,Positive,None
REV-8607,PRD-5079,5,Review content for product PRD-5079. Overall rating 5/5.,Positive,None
REV-8608,PRD-5034,4,Review content for product PRD-5034. Overall rating 4/5.,Positive,None
REV-8609,PRD-6600,5,Review content for product PRD-6600. Overall rating 5/5.,Positive,None
REV-8610,PRD-6446,3,Review content for product PRD-6446. Overall rating 3/5.,Neutral,None
REV-8611,PRD-7200,4,Review content for product PRD-7200. Overall rating 4/5.,Positive,None
REV-8612,PRD-6587,4,Review content for product PRD-6587. Overall rating 4/5.,Positive,None
REV-8613,PRD-5308,1,Review content for product PRD-5308. Overall rating 1/5.,Negative,Fabric Defect
REV-8614,PRD-7163,3,Review content for product PRD-7163. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8615,PRD-7251,4,Review content for product PRD-7251. Overall rating 4/5.,Positive,None
REV-8616,PRD-5445,3,Review content for product PRD-5445. Overall rating 3/5.,Neutral,Color Mismatch
REV-8617,PRD-7248,4,Review content for product PRD-7248. Overall rating 4/5.,Positive,None
REV-8618,PRD-5316,5,Review content for product PRD-5316. Overall rating 5/5.,Positive,None
REV-8619,PRD-7245,5,Review content for product PRD-7245. Overall rating 5/5.,Positive,None
REV-8620,PRD-6087,4,Review content for product PRD-6087. Overall rating 4/5.,Positive,None
REV-8621,PRD-6157,4,Review content for product PRD-6157. Overall rating 4/5.,Positive,None
REV-8622,PRD-5038,5,Review content for product PRD-5038. Overall rating 5/5.,Positive,None
REV-8623,PRD-5130,5,Review content for product PRD-5130. Overall rating 5/5.,Positive,None
REV-8624,PRD-5144,3,Review content for product PRD-5144. Overall rating 3/5.,Neutral,Fabric Defect
REV-8625,PRD-6318,4,Review content for product PRD-6318. Overall rating 4/5.,Positive,None
REV-8626,PRD-6667,4,Review content for product PRD-6667. Overall rating 4/5.,Positive,None
REV-8627,PRD-5014,4,Review content for product PRD-5014. Overall rating 4/5.,Positive,None
REV-8628,PRD-6302,5,Review content for product PRD-6302. Overall rating 5/5.,Positive,None
REV-8629,PRD-7304,5,Review content for product PRD-7304. Overall rating 5/5.,Positive,None
REV-8630,PRD-7448,3,Review content for product PRD-7448. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8631,PRD-6479,5,Review content for product PRD-6479. Overall rating 5/5.,Positive,None
REV-8632,PRD-7452,5,Review content for product PRD-7452. Overall rating 5/5.,Positive,None
REV-8633,PRD-7120,4,Review content for product PRD-7120. Overall rating 4/5.,Positive,None
REV-8634,PRD-5297,5,Review content for product PRD-5297. Overall rating 5/5.,Positive,None
REV-8635,PRD-5062,5,Review content for product PRD-5062. Overall rating 5/5.,Positive,None
REV-8636,PRD-6965,5,Review content for product PRD-6965. Overall rating 5/5.,Positive,None
REV-8637,PRD-6107,4,Review content for product PRD-6107. Overall rating 4/5.,Positive,None
REV-8638,PRD-6705,4,Review content for product PRD-6705. Overall rating 4/5.,Positive,None
REV-8639,PRD-6701,1,Review content for product PRD-6701. Overall rating 1/5.,Negative,Delayed Delivery
REV-8640,PRD-5911,4,Review content for product PRD-5911. Overall rating 4/5.,Positive,None
REV-8641,PRD-5224,4,Review content for product PRD-5224. Overall rating 4/5.,Positive,None
REV-8642,PRD-5032,5,Review content for product PRD-5032. Overall rating 5/5.,Positive,None
REV-8643,PRD-5802,4,Review content for product PRD-5802. Overall rating 4/5.,Positive,None
REV-8644,PRD-5672,5,Review content for product PRD-5672. Overall rating 5/5.,Positive,None
REV-8645,PRD-6445,2,Review content for product PRD-6445. Overall rating 2/5.,Negative,Color Mismatch
REV-8646,PRD-6646,3,Review content for product PRD-6646. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8647,PRD-5788,4,Review content for product PRD-5788. Overall rating 4/5.,Positive,None
REV-8648,PRD-7165,5,Review content for product PRD-7165. Overall rating 5/5.,Positive,None
REV-8649,PRD-6353,3,Review content for product PRD-6353. Overall rating 3/5.,Neutral,Fit Size Issue
REV-8650,PRD-5402,5,Review content for product PRD-5402. Overall rating 5/5.,Positive,None
REV-8651,PRD-5640,4,Review content for product PRD-5640. Overall rating 4/5.,Positive,None
REV-8652,PRD-6300,5,Review content for product PRD-6300. Overall rating 5/5.,Positive,None
REV-8653,PRD-5527,3,Review content for product PRD-5527. Overall rating 3/5.,Neutral,None
REV-8654,PRD-5989,4,Review content for product PRD-5989. Overall rating 4/5.,Positive,None
REV-8655,PRD-5353,5,Review content for product PRD-5353. Overall rating 5/5.,Positive,None
REV-8656,PRD-6514,5,Review content for product PRD-6514. Overall rating 5/5.,Positive,None
REV-8657,PRD-6513,4,Review content for product PRD-6513. Overall rating 4/5.,Positive,None
REV-8658,PRD-7043,4,Review content for product PRD-7043. Overall rating 4/5.,Positive,None
REV-8659,PRD-6283,5,Review content for product PRD-6283. Overall rating 5/5.,Positive,None
REV-8660,PRD-7133,4,Review content for product PRD-7133. Overall rating 4/5.,Positive,None
REV-8661,PRD-7214,3,Review content for product PRD-7214. Overall rating 3/5.,Neutral,Color Mismatch
REV-8662,PRD-6050,5,Review content for product PRD-6050. Overall rating 5/5.,Positive,None
REV-8663,PRD-5113,5,Review content for product PRD-5113. Overall rating 5/5.,Positive,None
REV-8664,PRD-6258,4,Review content for product PRD-6258. Overall rating 4/5.,Positive,None
REV-8665,PRD-5065,5,Review content for product PRD-5065. Overall rating 5/5.,Positive,None
REV-8666,PRD-5617,4,Review content for product PRD-5617. Overall rating 4/5.,Positive,None
REV-8667,PRD-6345,5,Review content for product PRD-6345. Overall rating 5/5.,Positive,None
REV-8668,PRD-5531,5,Review content for product PRD-5531. Overall rating 5/5.,Positive,None
REV-8669,PRD-6465,5,Review content for product PRD-6465. Overall rating 5/5.,Positive,None
REV-8670,PRD-6535,5,Review content for product PRD-6535. Overall rating 5/5.,Positive,None
REV-8671,PRD-7052,3,Review content for product PRD-7052. Overall rating 3/5.,Neutral,Color Mismatch
REV-8672,PRD-7119,2,Review content for product PRD-7119. Overall rating 2/5.,Negative,Delayed Delivery
REV-8673,PRD-5130,5,Review content for product PRD-5130. Overall rating 5/5.,Positive,None
REV-8674,PRD-6439,2,Review content for product PRD-6439. Overall rating 2/5.,Negative,Fit Size Issue
REV-8675,PRD-5586,4,Review content for product PRD-5586. Overall rating 4/5.,Positive,None
REV-8676,PRD-5016,4,Review content for product PRD-5016. Overall rating 4/5.,Positive,None
REV-8677,PRD-5285,3,Review content for product PRD-5285. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8678,PRD-6375,4,Review content for product PRD-6375. Overall rating 4/5.,Positive,None
REV-8679,PRD-5515,4,Review content for product PRD-5515. Overall rating 4/5.,Positive,None
REV-8680,PRD-5333,4,Review content for product PRD-5333. Overall rating 4/5.,Positive,None
REV-8681,PRD-5762,5,Review content for product PRD-5762. Overall rating 5/5.,Positive,None
REV-8682,PRD-7251,5,Review content for product PRD-7251. Overall rating 5/5.,Positive,None
REV-8683,PRD-7233,5,Review content for product PRD-7233. Overall rating 5/5.,Positive,None
REV-8684,PRD-5220,3,Review content for product PRD-5220. Overall rating 3/5.,Neutral,Delayed Delivery
REV-8685,PRD-5842,4,Review content for product PRD-5842. Overall rating 4/5.,Positive,None
REV-8686,PRD-6384,5,Review content for product PRD-6384. Overall rating 5/5.,Positive,None
REV-8687,PRD-6028,3,Review content for product PRD-6028. Overall rating 3/5.,Neutral,None
REV-8688,PRD-6631,4,Review content for product PRD-6631. Overall rating 4/5.,Positive,None
REV-8689,PRD-5456,4,Review content for product PRD-5456. Overall rating 4/5.,Positive,None
REV-8690,PRD-7169,5,Review content for product PRD-7169. Overall rating 5/5.,Positive,None
REV-8691,PRD-7000,5,Review content for product PRD-7000. Overall rating 5/5.,Positive,None
REV-8692,PRD-6885,1,Review content for product PRD-6885. Overall rating 1/5.,Negative,Fabric Defect
REV-8693,PRD-6175,5,Review content for product PRD-6175. Overall rating 5/5.,Positive,None
REV-8694,PRD-5055,3,Review content for product PRD-5055. Overall rating 3/5.,Neutral,Fabric Defect
REV-8695,PRD-6633,5,Review content for product PRD-6633. Overall rating 5/5.,Positive,None
REV-8696,PRD-6730,5,Review content for product PRD-6730. Overall rating 5/5.,Positive,None
REV-8697,PRD-7286,5,Review content for product PRD-7286. Overall rating 5/5.,Positive,None
REV-8698,PRD-6762,5,Review content for product PRD-6762. Overall rating 5/5.,Positive,None
REV-8699,PRD-6731,5,Review content for product PRD-6731. Overall rating 5/5.,Positive,None
REV-8700,PRD-6967,3,Review content for product PRD-6967. Overall rating 3/5.,Neutral,Fabric Defect
REV-8701,PRD-6504,5,Review content for product PRD-6504. Overall rating 5/5.,Positive,None
REV-8702,PRD-7498,5,Review content for product PRD-7498. Overall rating 5/5.,Positive,None
REV-8703,PRD-6682,5,Review content for product PRD-6682. Overall rating 5/5.,Positive,None
REV-8704,PRD-6742,4,Review content for product PRD-6742. Overall rating 4/5.,Positive,None
REV-8705,PRD-6567,5,Review content for product PRD-6567. Overall rating 5/5.,Positive,None
REV-8706,PRD-5988,4,Review content for product PRD-5988. Overall rating 4/5.,Positive,None
REV-8707,PRD-6321,4,Review content for product PRD-6321. Overall rating 4/5.,Positive,None
REV-8708,PRD-6410,5,Review content for product PRD-6410. Overall rating 5/5.,Positive,None
REV-8709,PRD-6776,3,Review content for product PRD-6776. Overall rating 3/5.,Neutral,None
REV-8710,PRD-6202,3,Review content for product PRD-6202. Overall rating 3/5.,Neutral,Delayed Delivery
REV-8711,PRD-5049,5,Review content for product PRD-5049. Overall rating 5/5.,Positive,None
REV-8712,PRD-5827,5,Review content for product PRD-5827. Overall rating 5/5.,Positive,None
REV-8713,PRD-7253,5,Review content for product PRD-7253. Overall rating 5/5.,Positive,None
REV-8714,PRD-5302,4,Review content for product PRD-5302. Overall rating 4/5.,Positive,None
REV-8715,PRD-6388,1,Review content for product PRD-6388. Overall rating 1/5.,Negative,Color Mismatch
REV-8716,PRD-5488,2,Review content for product PRD-5488. Overall rating 2/5.,Negative,None
REV-8717,PRD-6647,5,Review content for product PRD-6647. Overall rating 5/5.,Positive,None
REV-8718,PRD-5137,5,Review content for product PRD-5137. Overall rating 5/5.,Positive,None
REV-8719,PRD-6936,4,Review content for product PRD-6936. Overall rating 4/5.,Positive,None
REV-8720,PRD-5407,2,Review content for product PRD-5407. Overall rating 2/5.,Negative,None
REV-8721,PRD-5594,5,Review content for product PRD-5594. Overall rating 5/5.,Positive,None
REV-8722,PRD-5794,5,Review content for product PRD-5794. Overall rating 5/5.,Positive,None
REV-8723,PRD-7020,5,Review content for product PRD-7020. Overall rating 5/5.,Positive,None
REV-8724,PRD-6425,2,Review content for product PRD-6425. Overall rating 2/5.,Negative,None
REV-8725,PRD-6738,5,Review content for product PRD-6738. Overall rating 5/5.,Positive,None
REV-8726,PRD-6527,4,Review content for product PRD-6527. Overall rating 4/5.,Positive,None
REV-8727,PRD-6649,5,Review content for product PRD-6649. Overall rating 5/5.,Positive,None
REV-8728,PRD-6027,3,Review content for product PRD-6027. Overall rating 3/5.,Neutral,Fabric Defect
REV-8729,PRD-7249,5,Review content for product PRD-7249. Overall rating 5/5.,Positive,None
REV-8730,PRD-6967,5,Review content for product PRD-6967. Overall rating 5/5.,Positive,None
REV-8731,PRD-6354,5,Review content for product PRD-6354. Overall rating 5/5.,Positive,None
REV-8732,PRD-5746,4,Review content for product PRD-5746. Overall rating 4/5.,Positive,None
REV-8733,PRD-6849,5,Review content for product PRD-6849. Overall rating 5/5.,Positive,None
REV-8734,PRD-6419,5,Review content for product PRD-6419. Overall rating 5/5.,Positive,None
REV-8735,PRD-7385,4,Review content for product PRD-7385. Overall rating 4/5.,Positive,None
REV-8736,PRD-5555,5,Review content for product PRD-5555. Overall rating 5/5.,Positive,None
REV-8737,PRD-7078,2,Review content for product PRD-7078. Overall rating 2/5.,Negative,Color Mismatch
REV-8738,PRD-5537,3,Review content for product PRD-5537. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8739,PRD-6893,5,Review content for product PRD-6893. Overall rating 5/5.,Positive,None
REV-8740,PRD-6382,4,Review content for product PRD-6382. Overall rating 4/5.,Positive,None
REV-8741,PRD-5249,5,Review content for product PRD-5249. Overall rating 5/5.,Positive,None
REV-8742,PRD-5598,5,Review content for product PRD-5598. Overall rating 5/5.,Positive,None
REV-8743,PRD-6578,1,Review content for product PRD-6578. Overall rating 1/5.,Negative,Delayed Delivery
REV-8744,PRD-7460,5,Review content for product PRD-7460. Overall rating 5/5.,Positive,None
REV-8745,PRD-5735,5,Review content for product PRD-5735. Overall rating 5/5.,Positive,None
REV-8746,PRD-7015,1,Review content for product PRD-7015. Overall rating 1/5.,Negative,Delayed Delivery
REV-8747,PRD-5455,5,Review content for product PRD-5455. Overall rating 5/5.,Positive,None
REV-8748,PRD-5228,4,Review content for product PRD-5228. Overall rating 4/5.,Positive,None
REV-8749,PRD-5484,5,Review content for product PRD-5484. Overall rating 5/5.,Positive,None
REV-8750,PRD-7484,5,Review content for product PRD-7484. Overall rating 5/5.,Positive,None
REV-8751,PRD-7377,2,Review content for product PRD-7377. Overall rating 2/5.,Negative,Delayed Delivery
REV-8752,PRD-5084,4,Review content for product PRD-5084. Overall rating 4/5.,Positive,None
REV-8753,PRD-7400,2,Review content for product PRD-7400. Overall rating 2/5.,Negative,Damaged Packaging
REV-8754,PRD-7072,5,Review content for product PRD-7072. Overall rating 5/5.,Positive,None
REV-8755,PRD-7030,5,Review content for product PRD-7030. Overall rating 5/5.,Positive,None
REV-8756,PRD-6699,2,Review content for product PRD-6699. Overall rating 2/5.,Negative,Fabric Defect
REV-8757,PRD-7273,2,Review content for product PRD-7273. Overall rating 2/5.,Negative,Delayed Delivery
REV-8758,PRD-5137,2,Review content for product PRD-5137. Overall rating 2/5.,Negative,Delayed Delivery
REV-8759,PRD-5843,3,Review content for product PRD-5843. Overall rating 3/5.,Neutral,Fit Size Issue
REV-8760,PRD-6696,4,Review content for product PRD-6696. Overall rating 4/5.,Positive,None
REV-8761,PRD-6352,5,Review content for product PRD-6352. Overall rating 5/5.,Positive,None
REV-8762,PRD-6746,5,Review content for product PRD-6746. Overall rating 5/5.,Positive,None
REV-8763,PRD-6825,4,Review content for product PRD-6825. Overall rating 4/5.,Positive,None
REV-8764,PRD-5906,4,Review content for product PRD-5906. Overall rating 4/5.,Positive,None
REV-8765,PRD-5269,5,Review content for product PRD-5269. Overall rating 5/5.,Positive,None
REV-8766,PRD-7408,4,Review content for product PRD-7408. Overall rating 4/5.,Positive,None
REV-8767,PRD-5153,4,Review content for product PRD-5153. Overall rating 4/5.,Positive,None
REV-8768,PRD-7087,3,Review content for product PRD-7087. Overall rating 3/5.,Neutral,None
REV-8769,PRD-6642,1,Review content for product PRD-6642. Overall rating 1/5.,Negative,None
REV-8770,PRD-7425,4,Review content for product PRD-7425. Overall rating 4/5.,Positive,None
REV-8771,PRD-6567,3,Review content for product PRD-6567. Overall rating 3/5.,Neutral,Color Mismatch
REV-8772,PRD-5074,5,Review content for product PRD-5074. Overall rating 5/5.,Positive,None
REV-8773,PRD-5539,4,Review content for product PRD-5539. Overall rating 4/5.,Positive,None
REV-8774,PRD-6285,5,Review content for product PRD-6285. Overall rating 5/5.,Positive,None
REV-8775,PRD-6198,5,Review content for product PRD-6198. Overall rating 5/5.,Positive,None
REV-8776,PRD-5138,5,Review content for product PRD-5138. Overall rating 5/5.,Positive,None
REV-8777,PRD-5856,5,Review content for product PRD-5856. Overall rating 5/5.,Positive,None
REV-8778,PRD-7398,4,Review content for product PRD-7398. Overall rating 4/5.,Positive,None
REV-8779,PRD-7422,3,Review content for product PRD-7422. Overall rating 3/5.,Neutral,Fit Size Issue
REV-8780,PRD-5274,5,Review content for product PRD-5274. Overall rating 5/5.,Positive,None
REV-8781,PRD-6481,5,Review content for product PRD-6481. Overall rating 5/5.,Positive,None
REV-8782,PRD-6307,4,Review content for product PRD-6307. Overall rating 4/5.,Positive,None
REV-8783,PRD-6448,5,Review content for product PRD-6448. Overall rating 5/5.,Positive,None
REV-8784,PRD-5420,3,Review content for product PRD-5420. Overall rating 3/5.,Neutral,Delayed Delivery
REV-8785,PRD-5904,4,Review content for product PRD-5904. Overall rating 4/5.,Positive,None
REV-8786,PRD-6344,5,Review content for product PRD-6344. Overall rating 5/5.,Positive,None
REV-8787,PRD-6628,4,Review content for product PRD-6628. Overall rating 4/5.,Positive,None
REV-8788,PRD-6413,5,Review content for product PRD-6413. Overall rating 5/5.,Positive,None
REV-8789,PRD-6405,4,Review content for product PRD-6405. Overall rating 4/5.,Positive,None
REV-8790,PRD-6853,5,Review content for product PRD-6853. Overall rating 5/5.,Positive,None
REV-8791,PRD-5330,5,Review content for product PRD-5330. Overall rating 5/5.,Positive,None
REV-8792,PRD-5480,5,Review content for product PRD-5480. Overall rating 5/5.,Positive,None
REV-8793,PRD-7194,3,Review content for product PRD-7194. Overall rating 3/5.,Neutral,Color Mismatch
REV-8794,PRD-5119,5,Review content for product PRD-5119. Overall rating 5/5.,Positive,None
REV-8795,PRD-6965,2,Review content for product PRD-6965. Overall rating 2/5.,Negative,Damaged Packaging
REV-8796,PRD-6354,5,Review content for product PRD-6354. Overall rating 5/5.,Positive,None
REV-8797,PRD-5491,4,Review content for product PRD-5491. Overall rating 4/5.,Positive,None
REV-8798,PRD-5762,5,Review content for product PRD-5762. Overall rating 5/5.,Positive,None
REV-8799,PRD-5163,5,Review content for product PRD-5163. Overall rating 5/5.,Positive,None
REV-8800,PRD-5531,5,Review content for product PRD-5531. Overall rating 5/5.,Positive,None
REV-8801,PRD-6209,5,Review content for product PRD-6209. Overall rating 5/5.,Positive,None
REV-8802,PRD-6134,4,Review content for product PRD-6134. Overall rating 4/5.,Positive,None
REV-8803,PRD-7288,5,Review content for product PRD-7288. Overall rating 5/5.,Positive,None
REV-8804,PRD-6035,5,Review content for product PRD-6035. Overall rating 5/5.,Positive,None
REV-8805,PRD-6195,2,Review content for product PRD-6195. Overall rating 2/5.,Negative,Delayed Delivery
REV-8806,PRD-5752,3,Review content for product PRD-5752. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8807,PRD-5583,4,Review content for product PRD-5583. Overall rating 4/5.,Positive,None
REV-8808,PRD-7309,4,Review content for product PRD-7309. Overall rating 4/5.,Positive,None
REV-8809,PRD-5495,5,Review content for product PRD-5495. Overall rating 5/5.,Positive,None
REV-8810,PRD-7282,5,Review content for product PRD-7282. Overall rating 5/5.,Positive,None
REV-8811,PRD-5137,5,Review content for product PRD-5137. Overall rating 5/5.,Positive,None
REV-8812,PRD-5421,5,Review content for product PRD-5421. Overall rating 5/5.,Positive,None
REV-8813,PRD-7199,4,Review content for product PRD-7199. Overall rating 4/5.,Positive,None
REV-8814,PRD-5221,5,Review content for product PRD-5221. Overall rating 5/5.,Positive,None
REV-8815,PRD-5692,5,Review content for product PRD-5692. Overall rating 5/5.,Positive,None
