order_id,store_id,customer_id,product_id,quantity,unit_price_inr,total_amount_inr,order_date,status,payment_mode
ORD-6208,STR-2052,CUST-4343,PRD-3409,20,2382.41,47648.2,2025-11-15,Delivered,Credit Card
ORD-6209,STR-2048,CUST-4053,PRD-3411,17,2990.26,50834.42,2025-08-13,Returned,Net Banking
ORD-6210,STR-2056,CUST-4782,PRD-3264,2,3381.65,6763.3,2025-10-08,Cancelled,COD
ORD-6211,STR-2065,CUST-4069,PRD-3496,5,4674.8,23374.0,2025-07-13,Delivered,Net Banking
ORD-6212,STR-2094,CUST-4740,PRD-3326,9,848.16,7633.44,2026-01-26,Delivered,UPI
ORD-6213,STR-2079,CUST-4394,PRD-3142,13,1218.15,15835.95,2025-01-23,Delivered,UPI
ORD-6214,STR-2018,CUST-4200,PRD-3215,19,1089.27,20696.13,2026-02-14,Returned,Escrow
ORD-6215,STR-2055,CUST-4561,PRD-3291,9,4953.57,44582.13,2025-04-18,Delivered,UPI
ORD-6216,STR-2021,CUST-4880,PRD-3020,9,3677.1,33093.9,2026-02-07,Delivered,Escrow
ORD-6217,STR-2060,CUST-4938,PRD-3085,22,2543.39,55954.58,2025-02-10,Cancelled,Net Banking
ORD-6218,STR-2044,CUST-4632,PRD-3373,12,4275.38,51304.56,2025-05-13,Processing,COD
ORD-6219,STR-2071,CUST-4911,PRD-3462,24,1753.41,42081.84,2025-12-07,Delivered,COD
ORD-6220,STR-2020,CUST-4684,PRD-3350,23,3010.43,69239.89,2025-12-16,Delivered,COD
ORD-6221,STR-2100,CUST-4919,PRD-3126,8,4102.42,32819.36,2025-08-11,Shipped,Credit Card
ORD-6222,STR-2043,CUST-4963,PRD-3261,10,2569.54,25695.4,2026-01-06,Shipped,UPI
ORD-6223,STR-2076,CUST-4308,PRD-3411,9,666.51,5998.59,2025-03-17,Processing,Escrow
ORD-6224,STR-2029,CUST-4902,PRD-3490,8,2402.09,19216.72,2025-03-20,Delivered,COD
ORD-6225,STR-2065,CUST-4372,PRD-3212,24,2089.28,50142.72,2025-10-18,Delivered,Credit Card
ORD-6226,STR-2011,CUST-4249,PRD-3084,20,2483.69,49673.8,2025-12-06,Delivered,Credit Card
ORD-6227,STR-2008,CUST-4447,PRD-3208,14,897.12,12559.68,2025-08-31,Delivered,Credit Card
ORD-6228,STR-2048,CUST-4122,PRD-3158,8,2509.62,20076.96,2025-09-09,Shipped,COD
ORD-6229,STR-2028,CUST-4416,PRD-3221,8,1539.37,12314.96,2025-11-09,Returned,Escrow
ORD-6230,STR-2044,CUST-4164,PRD-3307,11,3028.21,33310.31,2026-03-13,Delivered,UPI
ORD-6231,STR-2011,CUST-4085,PRD-3408,24,191.18,4588.32,2025-10-04,Shipped,Net Banking
ORD-6232,STR-2012,CUST-4957,PRD-3497,23,3292.65,75730.95,2025-01-27,Delivered,Net Banking
ORD-6233,STR-2023,CUST-4034,PRD-3069,10,4920.95,49209.5,2025-07-07,Cancelled,Credit Card
ORD-6234,STR-2086,CUST-4586,PRD-3045,2,951.32,1902.64,2025-06-08,Delivered,UPI
ORD-6235,STR-2005,CUST-4597,PRD-3043,2,3129.66,6259.32,2026-02-25,Delivered,Escrow
ORD-6236,STR-2051,CUST-4844,PRD-3252,4,1446.55,5786.2,2025-05-30,Processing,COD
ORD-6237,STR-2010,CUST-4852,PRD-3314,10,822.29,8222.9,2025-08-25,Processing,Credit Card
ORD-6238,STR-2021,CUST-4659,PRD-3398,23,2647.22,60886.06,2025-09-12,Processing,Escrow
ORD-6239,STR-2089,CUST-4291,PRD-3017,13,4282.96,55678.48,2025-12-07,Delivered,Net Banking
ORD-6240,STR-2058,CUST-4368,PRD-3488,17,1636.03,27812.51,2025-12-01,Cancelled,Net Banking
ORD-6241,STR-2054,CUST-4827,PRD-3477,8,4002.15,32017.2,2026-03-10,Delivered,Credit Card
ORD-6242,STR-2027,CUST-4247,PRD-3237,5,3560.69,17803.45,2025-01-19,Delivered,UPI
ORD-6243,STR-2076,CUST-4897,PRD-3061,5,672.22,3361.1,2025-08-18,Delivered,Escrow
ORD-6244,STR-2093,CUST-4076,PRD-3145,25,1763.73,44093.25,2025-06-13,Processing,Escrow
ORD-6245,STR-2092,CUST-4494,PRD-3223,14,744.7,10425.8,2025-11-26,Cancelled,COD
ORD-6246,STR-2094,CUST-4602,PRD-3155,23,1167.39,26849.97,2025-08-31,Cancelled,UPI
ORD-6247,STR-2047,CUST-4161,PRD-3201,7,1823.67,12765.69,2025-01-26,Delivered,Credit Card
ORD-6248,STR-2050,CUST-4192,PRD-3417,16,2397.99,38367.84,2025-07-23,Returned,Credit Card
ORD-6249,STR-2058,CUST-4137,PRD-3418,11,3764.61,41410.71,2025-12-29,Shipped,Credit Card
ORD-6250,STR-2097,CUST-4581,PRD-3445,23,1042.22,23971.06,2026-03-22,Returned,Escrow
ORD-6251,STR-2033,CUST-4426,PRD-3048,16,4396.28,70340.48,2025-06-21,Delivered,UPI
ORD-6252,STR-2018,CUST-4246,PRD-3263,20,2552.48,51049.6,2025-05-23,Delivered,Escrow
ORD-6253,STR-2054,CUST-4040,PRD-3395,1,3212.96,3212.96,2025-12-31,Delivered,COD
ORD-6254,STR-2048,CUST-4346,PRD-3002,4,2491.57,9966.28,2026-02-27,Processing,Escrow
ORD-6255,STR-2028,CUST-4152,PRD-3171,22,3344.53,73579.66,2026-01-13,Cancelled,COD
ORD-6256,STR-2036,CUST-4544,PRD-3201,17,4969.11,84474.87,2025-11-10,Processing,Escrow
ORD-6257,STR-2056,CUST-4789,PRD-3487,24,4031.36,96752.64,2025-08-21,Cancelled,COD
ORD-6258,STR-2071,CUST-4298,PRD-3276,25,2363.72,59093.0,2025-05-26,Delivered,UPI
ORD-6259,STR-2053,CUST-4604,PRD-3322,3,2451.41,7354.23,2026-03-26,Shipped,Net Banking
ORD-6260,STR-2078,CUST-4586,PRD-3119,11,4198.79,46186.69,2025-04-25,Shipped,Credit Card
ORD-6261,STR-2039,CUST-4913,PRD-3334,2,4111.17,8222.34,2025-12-09,Processing,Credit Card
ORD-6262,STR-2051,CUST-4272,PRD-3003,17,1261.72,21449.24,2025-04-24,Returned,Net Banking
ORD-6263,STR-2031,CUST-4407,PRD-3002,14,381.65,5343.1,2025-02-08,Returned,Credit Card
ORD-6264,STR-2069,CUST-4834,PRD-3461,18,4708.6,84754.8,2025-01-09,Processing,Credit Card
ORD-6265,STR-2099,CUST-4615,PRD-3340,2,2558.68,5117.36,2025-10-25,Delivered,COD
ORD-6266,STR-2085,CUST-4566,PRD-3148,25,711.98,17799.5,2025-05-01,Shipped,COD
ORD-6267,STR-2093,CUST-4337,PRD-3091,18,3332.1,59977.8,2025-01-08,Cancelled,Net Banking
ORD-6268,STR-2011,CUST-4337,PRD-3332,8,4740.91,37927.28,2025-01-11,Delivered,Escrow
ORD-6269,STR-2096,CUST-4749,PRD-3133,6,3338.67,20032.02,2025-12-10,Delivered,Net Banking
ORD-6270,STR-2021,CUST-4928,PRD-3219,7,3686.43,25805.01,2025-07-05,Delivered,Credit Card
ORD-6271,STR-2040,CUST-4556,PRD-3355,18,3249.26,58486.68,2025-02-09,Delivered,UPI
ORD-6272,STR-2001,CUST-4977,PRD-3123,3,3926.52,11779.56,2026-02-11,Returned,Credit Card
ORD-6273,STR-2023,CUST-4117,PRD-3392,15,1787.02,26805.3,2025-09-14,Returned,COD
ORD-6274,STR-2060,CUST-4524,PRD-3063,16,3389.79,54236.64,2025-05-23,Returned,UPI
ORD-6275,STR-2046,CUST-4808,PRD-3048,12,1005.53,12066.36,2026-02-17,Delivered,COD
ORD-6276,STR-2033,CUST-4743,PRD-3010,20,4051.22,81024.4,2026-02-11,Returned,UPI
ORD-6277,STR-2009,CUST-4167,PRD-3075,11,927.65,10204.15,2026-02-22,Cancelled,COD
ORD-6278,STR-2025,CUST-4491,PRD-3474,25,3213.12,80328.0,2025-01-16,Delivered,Net Banking
ORD-6279,STR-2097,CUST-4443,PRD-3054,17,3912.93,66519.81,2025-07-26,Delivered,Escrow
ORD-6280,STR-2025,CUST-4636,PRD-3327,16,3901.3,62420.8,2026-01-18,Cancelled,UPI
ORD-6281,STR-2096,CUST-4233,PRD-3428,22,4678.91,102936.02,2026-02-04,Shipped,COD
ORD-6282,STR-2099,CUST-4469,PRD-3199,11,3266.26,35928.86,2025-04-12,Delivered,UPI
ORD-6283,STR-2058,CUST-4193,PRD-3002,19,1873.79,35602.01,2025-12-07,Delivered,Credit Card
ORD-6284,STR-2054,CUST-4768,PRD-3429,1,4852.48,4852.48,2026-03-18,Shipped,UPI
ORD-6285,STR-2018,CUST-4864,PRD-3050,20,2674.49,53489.8,2026-01-28,Delivered,COD
ORD-6286,STR-2018,CUST-4485,PRD-3254,18,4981.26,89662.68,2026-01-07,Returned,Credit Card
ORD-6287,STR-2016,CUST-4640,PRD-3416,2,3962.81,7925.62,2025-11-23,Delivered,Escrow
ORD-6288,STR-2040,CUST-4550,PRD-3421,14,1573.24,22025.36,2026-03-16,Delivered,UPI
ORD-6289,STR-2039,CUST-4681,PRD-3494,5,3525.15,17625.75,2026-02-22,Shipped,Escrow
ORD-6290,STR-2036,CUST-4349,PRD-3436,14,4909.35,68730.9,2025-09-29,Delivered,UPI
ORD-6291,STR-2064,CUST-4316,PRD-3379,10,2123.32,21233.2,2025-01-14,Delivered,Credit Card
ORD-6292,STR-2024,CUST-4729,PRD-3048,5,4667.34,23336.7,2025-11-05,Processing,UPI
ORD-6293,STR-2047,CUST-4117,PRD-3049,9,3874.79,34873.11,2025-06-12,Delivered,Escrow
ORD-6294,STR-2074,CUST-4218,PRD-3299,3,1272.87,3818.61,2025-05-22,Delivered,COD
ORD-6295,STR-2097,CUST-4555,PRD-3468,3,4086.15,12258.45,2025-10-09,Processing,COD
ORD-6296,STR-2039,CUST-4929,PRD-3283,22,1593.1,35048.2,2025-07-26,Returned,UPI
ORD-6297,STR-2040,CUST-4941,PRD-3450,14,600.89,8412.46,2025-06-20,Delivered,UPI
ORD-6298,STR-2018,CUST-4071,PRD-3049,19,169.45,3219.55,2025-09-02,Delivered,Net Banking
ORD-6299,STR-2047,CUST-4416,PRD-3278,4,1431.77,5727.08,2025-10-30,Processing,Escrow
ORD-6300,STR-2011,CUST-4343,PRD-3087,6,3295.16,19770.96,2025-10-19,Cancelled,UPI
ORD-6301,STR-2081,CUST-4832,PRD-3009,16,1209.33,19349.28,2025-12-29,Delivered,Escrow
ORD-6302,STR-2095,CUST-4981,PRD-3421,22,2621.97,57683.34,2025-07-28,Delivered,COD
ORD-6303,STR-2035,CUST-4591,PRD-3407,24,3914.87,93956.88,2025-04-07,Shipped,COD
ORD-6304,STR-2031,CUST-4061,PRD-3221,7,3124.3,21870.1,2025-07-18,Delivered,COD
ORD-6305,STR-2038,CUST-4353,PRD-3070,13,4872.55,63343.15,2025-07-30,Processing,Credit Card
ORD-6306,STR-2035,CUST-4256,PRD-3316,4,3578.49,14313.96,2025-05-11,Cancelled,COD
ORD-6307,STR-2064,CUST-4002,PRD-3059,13,3015.08,39196.04,2026-01-18,Delivered,Escrow
ORD-6308,STR-2074,CUST-4189,PRD-3417,21,2963.99,62243.79,2025-12-10,Delivered,Escrow
ORD-6309,STR-2092,CUST-4042,PRD-3119,8,3762.67,30101.36,2026-01-10,Delivered,Net Banking
ORD-6310,STR-2018,CUST-4989,PRD-3112,9,4803.09,43227.81,2025-10-22,Delivered,Escrow
ORD-6311,STR-2092,CUST-4114,PRD-3425,23,216.74,4985.02,2025-02-24,Delivered,Escrow
ORD-6312,STR-2058,CUST-4148,PRD-3076,24,3292.62,79022.88,2025-03-05,Returned,Credit Card
ORD-6313,STR-2042,CUST-4421,PRD-3194,22,2666.5,58663.0,2025-05-21,Shipped,Escrow
ORD-6314,STR-2082,CUST-4150,PRD-3106,13,1862.91,24217.83,2026-03-22,Cancelled,Escrow
ORD-6315,STR-2063,CUST-4501,PRD-3486,9,2271.64,20444.76,2025-05-10,Delivered,Net Banking
ORD-6316,STR-2060,CUST-4163,PRD-3032,2,3779.37,7558.74,2025-09-26,Delivered,Escrow
ORD-6317,STR-2053,CUST-4114,PRD-3452,10,832.38,8323.8,2025-05-24,Delivered,Net Banking
ORD-6318,STR-2099,CUST-4015,PRD-3243,25,2718.52,67963.0,2025-10-28,Shipped,Credit Card
ORD-6319,STR-2039,CUST-4660,PRD-3115,15,1124.48,16867.2,2026-03-19,Delivered,Net Banking
ORD-6320,STR-2050,CUST-4277,PRD-3083,16,1219.74,19515.84,2025-03-10,Delivered,Escrow
ORD-6321,STR-2083,CUST-4498,PRD-3197,8,4934.49,39475.92,2025-10-10,Processing,Escrow
ORD-6322,STR-2015,CUST-4275,PRD-3370,12,2681.84,32182.08,2025-12-20,Delivered,Credit Card
ORD-6323,STR-2085,CUST-4529,PRD-3410,10,3770.05,37700.5,2025-01-11,Delivered,COD
ORD-6324,STR-2014,CUST-4248,PRD-3461,10,1372.68,13726.8,2025-05-06,Returned,COD
ORD-6325,STR-2079,CUST-4589,PRD-3410,17,4620.86,78554.62,2025-11-18,Shipped,COD
ORD-6326,STR-2001,CUST-4153,PRD-3491,1,1737.78,1737.78,2025-12-20,Returned,COD
ORD-6327,STR-2054,CUST-4582,PRD-3175,1,2482.94,2482.94,2025-04-06,Delivered,Credit Card
ORD-6328,STR-2093,CUST-4783,PRD-3218,9,3525.73,31731.57,2025-05-20,Processing,Escrow
ORD-6329,STR-2081,CUST-4412,PRD-3343,20,2891.3,57826.0,2025-07-02,Delivered,Net Banking
ORD-6330,STR-2061,CUST-4640,PRD-3101,8,1724.87,13798.96,2026-03-16,Delivered,Credit Card
ORD-6331,STR-2061,CUST-4778,PRD-3124,18,1767.13,31808.34,2025-04-27,Shipped,COD
ORD-6332,STR-2003,CUST-4707,PRD-3040,4,2891.02,11564.08,2025-03-12,Delivered,Net Banking
ORD-6333,STR-2006,CUST-4210,PRD-3240,14,2744.66,38425.24,2026-01-14,Delivered,UPI
ORD-6334,STR-2088,CUST-5000,PRD-3281,15,3634.39,54515.85,2025-04-24,Cancelled,Escrow
ORD-6335,STR-2028,CUST-4380,PRD-3050,2,1393.81,2787.62,2025-10-28,Shipped,UPI
ORD-6336,STR-2036,CUST-4659,PRD-3302,15,4481.55,67223.25,2025-02-17,Delivered,Escrow
ORD-6337,STR-2079,CUST-4122,PRD-3048,9,3986.83,35881.47,2025-10-02,Cancelled,Escrow
ORD-6338,STR-2006,CUST-4488,PRD-3353,9,2774.21,24967.89,2025-12-03,Returned,UPI
ORD-6339,STR-2063,CUST-4837,PRD-3111,14,4454.22,62359.08,2025-02-21,Delivered,COD
ORD-6340,STR-2075,CUST-4235,PRD-3474,19,1496.7,28437.3,2025-08-07,Cancelled,Credit Card
ORD-6341,STR-2046,CUST-4772,PRD-3232,18,3525.3,63455.4,2025-01-14,Cancelled,UPI
ORD-6342,STR-2081,CUST-4586,PRD-3011,22,1485.0,32670.0,2025-03-30,Returned,Escrow
ORD-6343,STR-2030,CUST-4756,PRD-3024,24,1020.05,24481.2,2026-02-28,Delivered,Escrow
ORD-6344,STR-2017,CUST-4303,PRD-3236,2,3359.06,6718.12,2025-04-26,Processing,Escrow
ORD-6345,STR-2005,CUST-4121,PRD-3372,24,1140.19,27364.56,2025-11-18,Returned,Credit Card
ORD-6346,STR-2088,CUST-4443,PRD-3079,23,456.85,10507.55,2025-03-23,Shipped,Net Banking
ORD-6347,STR-2001,CUST-4176,PRD-3192,2,2735.19,5470.38,2025-12-17,Returned,Net Banking
ORD-6348,STR-2014,CUST-4087,PRD-3392,6,1177.16,7062.96,2025-03-20,Shipped,UPI
ORD-6349,STR-2056,CUST-4235,PRD-3359,6,1440.78,8644.68,2025-09-24,Cancelled,COD
ORD-6350,STR-2087,CUST-4544,PRD-3487,19,4510.03,85690.57,2025-10-27,Delivered,Net Banking
ORD-6351,STR-2021,CUST-4849,PRD-3305,18,3353.51,60363.18,2025-04-21,Shipped,Net Banking
ORD-6352,STR-2023,CUST-4626,PRD-3429,15,1504.0,22560.0,2025-05-14,Processing,Escrow
ORD-6353,STR-2094,CUST-4818,PRD-3396,1,1101.91,1101.91,2025-06-01,Shipped,COD
ORD-6354,STR-2060,CUST-4950,PRD-3047,19,709.44,13479.36,2025-12-22,Delivered,UPI
ORD-6355,STR-2030,CUST-4755,PRD-3359,18,4755.38,85596.84,2025-02-27,Processing,Net Banking
ORD-6356,STR-2051,CUST-4932,PRD-3333,19,3605.38,68502.22,2026-02-23,Delivered,UPI
ORD-6357,STR-2067,CUST-4185,PRD-3276,8,4024.87,32198.96,2025-05-04,Delivered,COD
ORD-6358,STR-2078,CUST-4557,PRD-3453,3,1321.25,3963.75,2025-10-10,Delivered,Credit Card
ORD-6359,STR-2068,CUST-4551,PRD-3048,9,1416.53,12748.77,2025-10-09,Delivered,Escrow
ORD-6360,STR-2006,CUST-4438,PRD-3252,7,827.61,5793.27,2026-02-09,Delivered,UPI
ORD-6361,STR-2067,CUST-4152,PRD-3320,15,496.46,7446.9,2026-01-05,Cancelled,COD
ORD-6362,STR-2011,CUST-4756,PRD-3390,11,2385.36,26238.96,2025-12-15,Delivered,Credit Card
ORD-6363,STR-2004,CUST-4034,PRD-3392,1,3933.23,3933.23,2026-02-01,Cancelled,UPI
ORD-6364,STR-2093,CUST-4032,PRD-3043,11,949.88,10448.68,2026-01-16,Returned,COD
ORD-6365,STR-2011,CUST-4085,PRD-3353,7,2481.78,17372.46,2026-02-17,Delivered,Net Banking
ORD-6366,STR-2069,CUST-4664,PRD-3191,2,3969.21,7938.42,2026-01-19,Processing,UPI
ORD-6367,STR-2093,CUST-4154,PRD-3181,11,1988.37,21872.07,2025-02-28,Returned,COD
ORD-6368,STR-2083,CUST-4297,PRD-3386,10,1414.9,14149.0,2025-02-13,Processing,Escrow
ORD-6369,STR-2077,CUST-4685,PRD-3296,18,2462.37,44322.66,2025-09-09,Processing,UPI
ORD-6370,STR-2020,CUST-4180,PRD-3423,25,1551.54,38788.5,2025-11-15,Returned,UPI
ORD-6371,STR-2041,CUST-4389,PRD-3241,2,2609.65,5219.3,2025-08-28,Delivered,UPI
ORD-6372,STR-2077,CUST-4051,PRD-3002,22,1417.23,31179.06,2025-05-06,Shipped,Credit Card
ORD-6373,STR-2082,CUST-4350,PRD-3046,12,3660.91,43930.92,2025-05-21,Processing,Escrow
ORD-6374,STR-2052,CUST-4387,PRD-3289,4,1293.64,5174.56,2025-03-18,Returned,Credit Card
ORD-6375,STR-2066,CUST-4234,PRD-3165,12,3357.42,40289.04,2025-07-07,Delivered,Escrow
ORD-6376,STR-2074,CUST-4385,PRD-3374,2,2829.84,5659.68,2025-01-21,Cancelled,Net Banking
ORD-6377,STR-2007,CUST-4417,PRD-3107,8,2139.39,17115.12,2026-03-15,Processing,COD
ORD-6378,STR-2059,CUST-4633,PRD-3182,1,3895.98,3895.98,2026-02-03,Cancelled,COD
ORD-6379,STR-2024,CUST-4129,PRD-3034,2,1448.88,2897.76,2025-01-25,Delivered,Net Banking
ORD-6380,STR-2033,CUST-4855,PRD-3271,4,4467.49,17869.96,2025-09-28,Cancelled,UPI
ORD-6381,STR-2034,CUST-4641,PRD-3376,9,4816.44,43347.96,2025-11-26,Delivered,COD
ORD-6382,STR-2061,CUST-4511,PRD-3451,8,2650.97,21207.76,2025-07-13,Cancelled,Escrow
ORD-6383,STR-2068,CUST-4664,PRD-3033,13,1448.83,18834.79,2025-03-21,Cancelled,UPI
ORD-6384,STR-2019,CUST-4714,PRD-3205,20,3437.83,68756.6,2026-01-07,Delivered,COD
ORD-6385,STR-2074,CUST-4661,PRD-3343,22,3693.18,81249.96,2025-07-28,Delivered,Escrow
ORD-6386,STR-2003,CUST-4249,PRD-3451,14,3818.93,53465.02,2025-03-08,Delivered,COD
ORD-6387,STR-2056,CUST-4220,PRD-3054,10,4809.75,48097.5,2025-05-09,Delivered,Net Banking
ORD-6388,STR-2006,CUST-4842,PRD-3200,10,4735.45,47354.5,2025-11-20,Shipped,Escrow
ORD-6389,STR-2046,CUST-4969,PRD-3385,12,3824.64,45895.68,2026-03-20,Returned,UPI
ORD-6390,STR-2024,CUST-4413,PRD-3404,8,3647.45,29179.6,2025-07-08,Delivered,COD
ORD-6391,STR-2088,CUST-4192,PRD-3151,7,4802.21,33615.47,2026-01-09,Delivered,UPI
ORD-6392,STR-2061,CUST-4387,PRD-3158,14,3991.65,55883.1,2026-03-18,Delivered,COD
ORD-6393,STR-2074,CUST-4984,PRD-3418,17,2600.3,44205.1,2025-01-12,Returned,Escrow
ORD-6394,STR-2094,CUST-4112,PRD-3189,8,2847.04,22776.32,2025-09-14,Processing,Escrow
ORD-6395,STR-2036,CUST-4340,PRD-3372,5,2408.56,12042.8,2026-03-02,Cancelled,UPI
ORD-6396,STR-2087,CUST-4705,PRD-3175,2,1555.03,3110.06,2025-11-24,Delivered,Credit Card
ORD-6397,STR-2031,CUST-4210,PRD-3470,7,1163.35,8143.45,2026-01-27,Returned,Credit Card
ORD-6398,STR-2025,CUST-4849,PRD-3270,9,2997.54,26977.86,2025-12-29,Delivered,Net Banking
ORD-6399,STR-2094,CUST-4228,PRD-3414,5,4058.85,20294.25,2025-02-16,Delivered,COD
ORD-6400,STR-2059,CUST-4539,PRD-3239,24,4411.19,105868.56,2025-03-05,Processing,UPI
ORD-6401,STR-2078,CUST-5000,PRD-3102,8,3027.59,24220.72,2025-11-20,Cancelled,Escrow
ORD-6402,STR-2064,CUST-4222,PRD-3069,13,3273.54,42556.02,2025-04-26,Delivered,Net Banking
ORD-6403,STR-2005,CUST-4741,PRD-3040,3,4602.93,13808.79,2025-11-10,Returned,COD
ORD-6404,STR-2064,CUST-4777,PRD-3493,11,4958.4,54542.4,2025-02-18,Shipped,COD
ORD-6405,STR-2053,CUST-4798,PRD-3283,24,4340.48,104171.52,2025-01-05,Delivered,Escrow
ORD-6406,STR-2027,CUST-4841,PRD-3014,1,2992.54,2992.54,2025-06-21,Returned,Net Banking
ORD-6407,STR-2015,CUST-4563,PRD-3066,20,2690.77,53815.4,2025-01-07,Delivered,Net Banking
ORD-6408,STR-2043,CUST-4484,PRD-3327,23,2562.16,58929.68,2026-01-09,Delivered,COD
ORD-6409,STR-2016,CUST-4984,PRD-3372,14,4595.86,64342.04,2025-11-14,Cancelled,Escrow
ORD-6410,STR-2051,CUST-4377,PRD-3313,12,799.54,9594.48,2025-01-30,Delivered,Credit Card
ORD-6411,STR-2078,CUST-4073,PRD-3414,4,4373.58,17494.32,2025-11-24,Returned,COD
ORD-6412,STR-2037,CUST-4112,PRD-3277,10,1245.34,12453.4,2025-07-23,Processing,Net Banking
ORD-6413,STR-2044,CUST-4859,PRD-3014,19,825.57,15685.83,2025-07-28,Delivered,Escrow
ORD-6414,STR-2093,CUST-4162,PRD-3483,7,3091.86,21643.02,2025-09-16,Delivered,UPI
ORD-6415,STR-2031,CUST-4463,PRD-3141,11,1787.82,19666.02,2025-02-09,Delivered,Credit Card
ORD-6416,STR-2005,CUST-4713,PRD-3382,24,1575.65,37815.6,2025-09-24,Processing,Net Banking
ORD-6417,STR-2096,CUST-4044,PRD-3425,12,3207.82,38493.84,2026-02-03,Returned,Credit Card
ORD-6418,STR-2031,CUST-4505,PRD-3480,13,2229.05,28977.65,2026-02-09,Cancelled,UPI
ORD-6419,STR-2067,CUST-4711,PRD-3050,4,3769.76,15079.04,2025-08-07,Returned,UPI
ORD-6420,STR-2006,CUST-4967,PRD-3099,2,2673.24,5346.48,2025-04-15,Delivered,Net Banking
ORD-6421,STR-2051,CUST-4906,PRD-3312,3,4118.14,12354.42,2026-01-26,Delivered,Net Banking
ORD-6422,STR-2020,CUST-4702,PRD-3234,3,1703.83,5111.49,2026-01-17,Delivered,UPI
ORD-6423,STR-2023,CUST-4787,PRD-3112,9,4502.84,40525.56,2025-07-02,Delivered,Net Banking
ORD-6424,STR-2066,CUST-4564,PRD-3094,14,2924.4,40941.6,2025-09-06,Cancelled,Net Banking
ORD-6425,STR-2055,CUST-4782,PRD-3288,21,4526.73,95061.33,2025-11-15,Delivered,COD
ORD-6426,STR-2034,CUST-4298,PRD-3384,2,711.77,1423.54,2025-06-05,Processing,UPI
ORD-6427,STR-2068,CUST-4459,PRD-3400,7,1811.66,12681.62,2025-05-02,Shipped,COD
ORD-6428,STR-2095,CUST-4916,PRD-3271,5,2126.17,10630.85,2025-04-19,Delivered,Credit Card
ORD-6429,STR-2079,CUST-4742,PRD-3064,2,647.0,1294.0,2025-07-09,Shipped,UPI
ORD-6430,STR-2078,CUST-4842,PRD-3025,17,1935.98,32911.66,2025-10-17,Processing,UPI
ORD-6431,STR-2038,CUST-4293,PRD-3294,6,4684.56,28107.36,2026-01-01,Shipped,Credit Card
ORD-6432,STR-2075,CUST-4827,PRD-3085,13,3817.66,49629.58,2025-12-28,Processing,COD
ORD-6433,STR-2081,CUST-4431,PRD-3393,20,2927.67,58553.4,2025-07-12,Returned,Credit Card
ORD-6434,STR-2071,CUST-4658,PRD-3310,25,3061.51,76537.75,2026-01-09,Cancelled,Net Banking
ORD-6435,STR-2012,CUST-4911,PRD-3268,10,854.13,8541.3,2026-02-06,Delivered,COD
ORD-6436,STR-2050,CUST-4653,PRD-3488,19,1353.77,25721.63,2025-06-19,Processing,UPI
ORD-6437,STR-2038,CUST-4022,PRD-3396,17,4453.59,75711.03,2025-10-19,Processing,Escrow
ORD-6438,STR-2023,CUST-4912,PRD-3098,4,1047.03,4188.12,2026-02-04,Returned,Escrow
ORD-6439,STR-2038,CUST-4800,PRD-3073,25,4850.18,121254.5,2025-07-26,Processing,COD
ORD-6440,STR-2008,CUST-4418,PRD-3319,23,261.36,6011.28,2025-10-13,Shipped,Escrow
ORD-6441,STR-2051,CUST-4656,PRD-3061,15,3854.39,57815.85,2025-01-16,Cancelled,Net Banking
ORD-6442,STR-2023,CUST-4768,PRD-3111,10,2874.05,28740.5,2026-01-06,Delivered,COD
ORD-6443,STR-2078,CUST-4226,PRD-3167,22,3363.34,73993.48,2025-07-05,Cancelled,Escrow
ORD-6444,STR-2067,CUST-4142,PRD-3337,18,3821.51,68787.18,2026-03-05,Returned,Credit Card
ORD-6445,STR-2001,CUST-4919,PRD-3177,14,4453.32,62346.48,2025-03-02,Delivered,COD
ORD-6446,STR-2079,CUST-4445,PRD-3175,1,2813.87,2813.87,2026-03-11,Returned,Escrow
ORD-6447,STR-2052,CUST-4605,PRD-3391,12,2790.83,33489.96,2025-03-17,Shipped,Credit Card
ORD-6448,STR-2012,CUST-4803,PRD-3282,13,2928.63,38072.19,2025-06-26,Shipped,UPI
ORD-6449,STR-2028,CUST-4016,PRD-3288,16,4072.4,65158.4,2025-02-20,Cancelled,Escrow
ORD-6450,STR-2099,CUST-4195,PRD-3414,17,1671.42,28414.14,2025-06-22,Returned,UPI
ORD-6451,STR-2033,CUST-4864,PRD-3099,25,1445.18,36129.5,2025-10-05,Delivered,Escrow
ORD-6452,STR-2076,CUST-4816,PRD-3396,10,4271.35,42713.5,2025-05-20,Cancelled,UPI
ORD-6453,STR-2004,CUST-4853,PRD-3492,6,2470.32,14821.92,2025-04-25,Delivered,UPI
ORD-6454,STR-2086,CUST-4873,PRD-3264,14,3061.9,42866.6,2025-07-19,Delivered,UPI
ORD-6455,STR-2015,CUST-4854,PRD-3391,13,2593.91,33720.83,2025-02-08,Delivered,Escrow
ORD-6456,STR-2079,CUST-4343,PRD-3422,1,382.39,382.39,2025-02-03,Shipped,COD
ORD-6457,STR-2008,CUST-4627,PRD-3332,9,538.51,4846.59,2025-11-19,Processing,UPI
ORD-6458,STR-2095,CUST-4330,PRD-3028,15,2127.79,31916.85,2025-04-01,Returned,COD
