review_id,product_id,customer_id,rating_stars,review_date,is_verified_purchase
REV-1319,PRD-3134,CUST-4661,4,2025-09-03,True
REV-1320,PRD-3273,CUST-4960,2,2025-07-21,False
REV-1321,PRD-3458,CUST-4286,5,2025-02-12,True
REV-1322,PRD-3172,CUST-4072,4,2025-10-17,True
REV-1323,PRD-3358,CUST-4900,1,2025-03-17,True
REV-1324,PRD-3097,CUST-4020,2,2025-09-10,False
REV-1325,PRD-3255,CUST-4633,4,2025-07-17,False
REV-1326,PRD-3235,CUST-4520,5,2025-01-06,False
REV-1327,PRD-3002,CUST-4523,4,2025-05-09,True
REV-1328,PRD-3258,CUST-4625,4,2025-07-03,True
REV-1329,PRD-3367,CUST-4712,4,2025-04-08,True
REV-1330,PRD-3182,CUST-4466,4,2025-01-29,True
REV-1331,PRD-3344,CUST-4255,2,2025-07-17,True
REV-1332,PRD-3425,CUST-4728,2,2025-03-25,True
REV-1333,PRD-3043,CUST-4457,4,2025-06-16,True
REV-1334,PRD-3348,CUST-4144,2,2025-07-25,True
REV-1335,PRD-3452,CUST-4699,2,2025-10-28,False
REV-1336,PRD-3398,CUST-4114,5,2025-01-11,True
REV-1337,PRD-3001,CUST-4690,4,2025-01-14,True
REV-1338,PRD-3338,CUST-4671,1,2025-07-20,False
REV-1339,PRD-3111,CUST-4776,2,2025-01-11,False
REV-1340,PRD-3118,CUST-4910,4,2025-04-22,True
REV-1341,PRD-3023,CUST-4401,2,2025-07-27,False
REV-1342,PRD-3220,CUST-4009,3,2025-07-01,True
REV-1343,PRD-3270,CUST-4662,5,2025-01-19,True
REV-1344,PRD-3426,CUST-4944,5,2025-01-28,True
REV-1345,PRD-3023,CUST-4427,4,2025-07-04,True
REV-1346,PRD-3355,CUST-4727,5,2025-06-29,True
REV-1347,PRD-3457,CUST-4442,4,2025-06-09,True
REV-1348,PRD-3300,CUST-4588,4,2025-02-04,True
REV-1349,PRD-3134,CUST-4217,2,2025-02-03,False
REV-1350,PRD-3025,CUST-4381,5,2025-04-03,True
REV-1351,PRD-3226,CUST-4409,5,2025-10-25,True
REV-1352,PRD-3391,CUST-4646,5,2025-06-08,True
REV-1353,PRD-3212,CUST-4506,4,2025-01-08,True
REV-1354,PRD-3069,CUST-4858,5,2025-08-19,False
REV-1355,PRD-3143,CUST-4578,5,2025-03-02,False
REV-1356,PRD-3223,CUST-4450,3,2025-07-10,True
REV-1357,PRD-3497,CUST-4710,5,2025-05-23,True
REV-1358,PRD-3423,CUST-4506,3,2025-04-12,True
REV-1359,PRD-3171,CUST-4839,1,2025-07-01,True
REV-1360,PRD-3458,CUST-4182,3,2025-01-27,True
REV-1361,PRD-3422,CUST-4573,2,2025-01-19,True
REV-1362,PRD-3485,CUST-4598,5,2025-04-20,False
REV-1363,PRD-3254,CUST-4299,2,2025-08-15,True
REV-1364,PRD-3452,CUST-4406,1,2025-07-08,True
REV-1365,PRD-3396,CUST-4814,3,2025-02-08,True
REV-1366,PRD-3128,CUST-4265,1,2025-05-26,True
REV-1367,PRD-3307,CUST-4957,4,2025-09-12,True
REV-1368,PRD-3266,CUST-4108,4,2025-01-30,False
REV-1369,PRD-3280,CUST-4046,5,2025-04-17,False
REV-1370,PRD-3277,CUST-4092,5,2025-03-01,True
REV-1371,PRD-3128,CUST-4650,4,2025-01-03,True
REV-1372,PRD-3434,CUST-4246,4,2025-02-19,False
REV-1373,PRD-3005,CUST-4612,5,2025-10-23,False
REV-1374,PRD-3178,CUST-4501,3,2025-02-28,False
REV-1375,PRD-3205,CUST-4087,5,2025-09-13,False
REV-1376,PRD-3134,CUST-4320,4,2025-01-25,True
REV-1377,PRD-3115,CUST-4803,4,2025-07-24,True
REV-1378,PRD-3223,CUST-4982,4,2025-03-06,True
REV-1379,PRD-3239,CUST-4707,1,2025-03-09,False
REV-1380,PRD-3054,CUST-4020,3,2025-05-18,True
REV-1381,PRD-3087,CUST-4742,2,2025-01-10,True
REV-1382,PRD-3268,CUST-4666,4,2025-07-31,True
REV-1383,PRD-3370,CUST-4340,4,2025-02-16,True
REV-1384,PRD-3197,CUST-4554,2,2025-05-09,True
REV-1385,PRD-3436,CUST-4197,1,2025-05-21,True
REV-1386,PRD-3098,CUST-4898,5,2025-09-30,True
REV-1387,PRD-3091,CUST-4239,4,2025-10-12,False
REV-1388,PRD-3211,CUST-4087,4,2025-06-05,True
REV-1389,PRD-3115,CUST-4750,4,2025-08-14,True
REV-1390,PRD-3194,CUST-4790,5,2025-02-01,True
REV-1391,PRD-3225,CUST-4348,4,2025-08-28,True
REV-1392,PRD-3227,CUST-4402,4,2025-02-23,True
REV-1393,PRD-3335,CUST-4262,4,2025-10-21,True
REV-1394,PRD-3007,CUST-4163,4,2025-03-26,False
REV-1395,PRD-3276,CUST-4960,3,2025-03-22,True
REV-1396,PRD-3152,CUST-4410,5,2025-06-12,True
REV-1397,PRD-3405,CUST-5000,4,2025-02-27,False
REV-1398,PRD-3252,CUST-4413,5,2025-09-25,False
REV-1399,PRD-3023,CUST-4091,5,2025-07-13,False
REV-1400,PRD-3448,CUST-4325,1,2025-09-15,True
